studyID	name	type	iri
MTBLS579	Jaundice at admission	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS579	Previous jaundice	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS579	Previous acute cholecystitis	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS579	Previous hospital due to cholecystitis	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS579	Pancreatitis	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS579	Diabetes	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS579	Gallbladder tissue thickness	Thickness	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41145
MTBLS579	Gall stones	Number of gallstones	
MTBLS579	Treatment with inj. Cefazoline	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS579	Total cell count	total white blood cell count	http://purl.obolibrary.org/obo/CMO_0000365
MTBLS579	Neutrophils	volume percentage	http://purl.obolibrary.org/obo/UO_0000165
MTBLS579	Lymphocytes	volume percentage	http://purl.obolibrary.org/obo/UO_0000165
MTBLS579	Monocytes	volume percentage	http://purl.obolibrary.org/obo/UO_0000165
MTBLS579	Eosiniphils	volume percentage	http://purl.obolibrary.org/obo/UO_0000165
MTBLS579	Total bilirubin	Concentration	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41185
MTBLS579	Conjugated bilirubin	Concentration	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41185
MTBLS579	Aspartate transaminase	Concentration	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41185
MTBLS579	Alanine transaminase	Concentration	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41185
MTBLS579	Alkaline phosphatase	Concentration	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41185
MTBLS579	Amylase	Concentration	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41185
MTBLS580	mycotoxins treatment	Toxins	http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Toxins
MTBLS580	Control	control	
MTBLS581	Plant Growth Regulator	plant growth regulator	http://purl.obolibrary.org/obo/CHEBI_26155
MTBLS581	Extract Type	Extract	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C82948
MTBLS581	Technical Replicates	technical replicate	http://www.ebi.ac.uk/efo/EFO_0002090
MTBLS582	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS582	treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS583			
MTBLS585	metabolomics	metabolomics	
MTBLS586	Mouse T.gondii	Animal	http://purl.bioontology.org/ontology/STY/T008
MTBLS587			
MTBLS588	Au layer test	optimization design	http://www.ebi.ac.uk/efo/EFO_0001773
MTBLS589	Au layer	thickness	http://purl.org/obo/owl/PATO#PATO_0000915
MTBLS591	COPD GOLD Stage	FEV1 Stage	
MTBLS592			
MTBLS593	Mutation	Point Mutation	http://purl.bioontology.org/ontology/MESH/D017354
MTBLS593	Recovery	Recovery Sacrifice	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90445
MTBLS593	DSS-inducted colitis	chemically induced	http://purl.bioontology.org/ontology/MESH/Q000139
MTBLS593	Gender	Gender phenotype	http://bioontology.org/projects/ontologies/birnlex#birnlex_2072
MTBLS593	Time elapsed	Elapsed Time	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C82572
MTBLS594	preparation	sample preparation	http://purl.obolibrary.org/obo/MS_1000831
MTBLS595	Ripening stage 	fruit ripening stage	http://purl.obolibrary.org/obo/PO_0025502
MTBLS595	fruit tissue	fruit tissue	
MTBLS596	genotype	Genotype	http://purl.bioontology.org/ontology/MESH/D005838
MTBLS596	sex	Sex	http://purl.bioontology.org/ontology/MESH/D012723
MTBLS596	treatment	pesticide	http://purl.obolibrary.org/obo/CHEBI_25944
MTBLS596	time	time of treatment	
MTBLS597	replicates	Replicate	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28038
MTBLS598	Age	age	http://www.ebi.ac.uk/efo/EFO_0000246
MTBLS598	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357
MTBLS598	Frailty Index Score	Frailty Index score	http://purl.bioontology.org/ontology/SNOMEDCT/713636003
MTBLS599	Age	age	http://www.ebi.ac.uk/efo/EFO_0000246
MTBLS600	Age	age	http://www.ebi.ac.uk/efo/EFO_0000246
MTBLS601	Age	age	http://purl.org/obo/owl/PATO#PATO_0000011
MTBLS602	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS602	sex	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357
MTBLS602	treatment	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS602	time of treatment	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS602	age	age	http://www.ebi.ac.uk/efo/EFO_0000246
MTBLS606	Age	age	http://purl.org/obo/owl/PATO#PATO_0000011
MTBLS607	Age	age	http://www.ebi.ac.uk/efo/EFO_0000246
MTBLS608	Transcription factor expression	Direct reprogramming	
MTBLS609	pH	pH	http://purl.bioontology.org/ontology/MEDDRA/10034772
MTBLS609	pH	pH	http://www.co-ode.org/ontologies/galen#pH
MTBLS610			
MTBLS611			
MTBLS612	Age	age	http://purl.org/obo/owl/PATO#PATO_0000011
MTBLS613	Gonphrena Leave	rainy season treatment	http://purl.obolibrary.org/obo/PECO_0007285
MTBLS614	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS614	diet	diet	http://www.ebi.ac.uk/efo/EFO_0002755
MTBLS615	Age	age	http://purl.org/obo/owl/PATO#PATO_0000011
MTBLS616	Sampling time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS617	Bacteria	Bacteria	http://purl.obolibrary.org/obo/NCBITaxon_2
MTBLS618	Time post infection	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS618	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS619	Diet	diet	http://www.ebi.ac.uk/efo/EFO_0002755
MTBLS619	Material sample	material sample	http://purl.obolibrary.org/obo/OBI_0000747
MTBLS620	Age	age	http://www.ebi.ac.uk/efo/EFO_0000246
MTBLS620	Disease status	disease	http://www.ebi.ac.uk/efo/EFO_0000408
MTBLS620	Antibody status	antibody	http://www.bioassayontology.org/bao#BAO_0000502
MTBLS620	Time point	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS621	Ultrafiltration filter washing	number of washing	
MTBLS621	milk dilution before ultrafiltration	Volume of water added before ultrafiltration	
MTBLS621	Comparison of sample preparationmethods	Sample Preparation	http://purl.jp/bio/12/glyco/glycan#sample_preparation
MTBLS621	Recovery of chosen metabolites	Recovery yield	
MTBLS621	Comparison of diet	Diet	http://phenomebrowser.net/ontologies/mesh/mesh.owl#D004032
MTBLS621	visualization of the spectra	visual evaluation	
MTBLS622	Virus treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS622	Carbon dioxide treatment	carbon dioxide treatment	http://purl.obolibrary.org/obo/EO_0001020
MTBLS623	Ultrafiltration filter washing	number of washing	
MTBLS623	milk dilution before ultrafiltration	Volume of water added before ultrafiltration	
MTBLS623	Comparison of sample preparation methods	Sample Preparation	
MTBLS623	Recovery of chosen metabolites	Recovery yield	
MTBLS623	Comparison of diet	Diet	
MTBLS623	visualization of the spectra	visual evaluation	
MTBLS624	Glutamine		
MTBLS624	Cysteine		
MTBLS624	Proline		
MTBLS624	Methionine		
MTBLS624	Arginine		
MTBLS624	Strain		
MTBLS624	pH		
MTBLS625	Condition	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS625	Patient/Healthy control	Patient	http://purl.bioontology.org/ontology/LNC/LA4634-7
MTBLS626	Tissue type	Tissue	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12801
MTBLS626	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS627	plasma D1	plasma	http://purl.obolibrary.org/obo/MA_0002501
MTBLS627	plasma D4	plasma	http://purl.obolibrary.org/obo/MA_0002501
MTBLS627	plasma D5	plasma	http://purl.obolibrary.org/obo/MA_0002501
MTBLS627	plasma PD5	plasma	http://purl.obolibrary.org/obo/MA_0002501
MTBLS627	uterus D1	uterus	http://purl.obolibrary.org/obo/MA_0000389
MTBLS627	uterus D4	uterus	http://purl.obolibrary.org/obo/MA_0000389
MTBLS627	Uterus D5IS	uterus	http://purl.obolibrary.org/obo/MA_0000389
MTBLS627	Uterus D5IIS	uterus	http://purl.obolibrary.org/obo/MA_0000389
MTBLS627	Uterus PD5	uterus	http://purl.obolibrary.org/obo/MA_0000389
MTBLS627	ID	uterus	http://purl.obolibrary.org/obo/MA_0000389
MTBLS627	non-ID	uterus	http://purl.obolibrary.org/obo/MA_0000389
MTBLS628	Poplar genotypes xylem	secretory carrier-associated membrane protein 1	http://purl.obolibrary.org/obo/PR_000014483
MTBLS629	Experimental group	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS630	Strain	strain	http://www.ebi.ac.uk/efo/EFO_0005135
MTBLS630	Time elapsed	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS630	Presence of polymyxin	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS630	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS631	Experimental group	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS633	Experimental group	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS634	Experimental group	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS636	Organism	Organism	http://purl.bioontology.org/ontology/STY/T001
MTBLS636	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS636	Lipid Supplementation	Fat supplementation	http://purl.bioontology.org/ontology/RCD/Ub06O
MTBLS638	Species	Species	http://www.owl-ontologies.com/BiodiversityOntologyFull.owl#Species
MTBLS638	Location	Location	http://sweetontology.net/propSpaceLocation/Location
MTBLS638	Month	month	http://purl.obolibrary.org/obo/UO_0000035
MTBLS638	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS639	Infection	infection	http://www.ebi.ac.uk/efo/EFO_0000544
MTBLS639	Time		
MTBLS641	Total mass injected	mass	http://purl.obolibrary.org/obo/PATO_0000125
MTBLS642	Strain design	Metabolic Engineering	http://purl.bioontology.org/ontology/MESH/D060847
MTBLS642	time	time	http://www.ebi.ac.uk/efo/EFO_0000721
MTBLS642	arabinose supplementation time	induction time	
MTBLS643	Experiment	Population Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17005
MTBLS643	Sampling Day	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS644	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS644	organism	organism	http://purl.obolibrary.org/obo/OBI_0100026
MTBLS645			
MTBLS646	GFR	Glomerular filtration rate	http://purl.bioontology.org/ontology/MEDDRA/10018355
MTBLS646	gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357
MTBLS646	age	age	http://www.ebi.ac.uk/efo/EFO_0000246
MTBLS646	Group	Group	http://purl.bioontology.org/ontology/STY/T096
MTBLS646	Response to treatment	response to	http://purl.org/obo/owl/PATO#PATO_0000077
MTBLS646	study number	Batch	http://purl.bioontology.org/ontology/HL7/C1550176
MTBLS646	NMR column number	Column	http://purl.org/obo/owlapi/fma#FMA_76737
MTBLS647	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS647	drug	drug-drug interaction effect	http://purl.obolibrary.org/obo/DIDEO_00000125
MTBLS648	Drug	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS648	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS650			
MTBLS651			
MTBLS653	time collection	time	http://www.ebi.ac.uk/efo/EFO_0000721
MTBLS654	Jeotgal	Ingredients	
MTBLS655	Sample Type	sample	http://semanticscience.org/resource/SIO_001050
MTBLS655	Brand name	brand name	http://semanticscience.org/resource/SIO_000119
MTBLS656	Collection Time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS656	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS657			
MTBLS658	Cell Number	Cell Count	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48938
MTBLS658	NS	number of scans	http://nmrML.org/nmrCV#NMR:1400087
MTBLS658	Incubation Time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS658	Neutrophil Activation	Neutrophil Activation	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26281
MTBLS659			
MTBLS660			
MTBLS661	Genotype	Gene Knockout	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18143
MTBLS661	Batch	block	http://www.ebi.ac.uk/efo/EFO_0005067
MTBLS661	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS661	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS662	time		
MTBLS662	genotype		
MTBLS663	species	species	http://purl.obolibrary.org/obo/TAXRANK_0000006
MTBLS663	strain	strain	http://www.ebi.ac.uk/efo/EFO_0005135
MTBLS663	environmental factors	Classification of growth salinity	http://purl.jp/bio/01/mpo#MPO_03006
MTBLS663	extraction	extraction protocol	http://www.ebi.ac.uk/efo/EFO_0000490
MTBLS663	replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS664	Run order	Run	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47911
MTBLS664	Batch run order	Batch	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67073
MTBLS664	Diagnosis	Diagnosis	http://purl.bioontology.org/ontology/SNOMEDCT/439401001
MTBLS664	Anticoagulant	Anticoagulant	http://purl.obolibrary.org/obo/CHEBI_50249
MTBLS664	Freeze-Thaw		
MTBLS664	Well Position	Position	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C104788
MTBLS665	Run order	Run	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47911
MTBLS665	Time Point	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS665	Batch run order	Batch	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67073
MTBLS665	Previous Malaria Infection	acquired immunity to malaria	http://purl.obolibrary.org/obo/IDOMAL_0000543
MTBLS666	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS666	age	age	http://www.ebi.ac.uk/efo/EFO_0000246
MTBLS667	Age	age	http://www.ebi.ac.uk/efo/EFO_0000246
MTBLS667	Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS668	Insulin Resistance	insulin resistance	http://www.ebi.ac.uk/efo/EFO_0002614
MTBLS668	Obesity	obesity	http://www.ebi.ac.uk/efo/EFO_0001073
MTBLS668	Quality Control	quality control	http://purl.obolibrary.org/obo/ERO_0001219
MTBLS669	Tumor microenvironment	Tumor Microenvironment	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94498
MTBLS670	sample preparation	sample preparation	
MTBLS671	Site	geographic location	http://purl.obolibrary.org/obo/GAZ_00000448
MTBLS671	Fresh weight	plant fresh weight	http://purl.obolibrary.org/obo/TO_0000442
MTBLS671	Plant	Functional group	
MTBLS671	Plot	geographic location	http://purl.obolibrary.org/obo/GAZ_00000448
MTBLS671	Plot type	Land use	
MTBLS671	Species	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS671	Exploratory	geographic location	http://purl.obolibrary.org/obo/GAZ_00000448
MTBLS671	Harvest Date	Date	
MTBLS672	starvation period	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS673	Feeding Diets	diet	http://www.ebi.ac.uk/efo/EFO_0002755
MTBLS673	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357
MTBLS673	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS675	Age	Numerical	
MTBLS675	Gender	F/M	
MTBLS675	Exercise	Y/N	
MTBLS676	Case/Control	Category	
MTBLS676	Gender	Gender	
MTBLS676	Age	Age	
MTBLS676	MALDI_filename	MALDI_filename	
MTBLS678	Cell/Media	cell/media	
MTBLS679	Designed Diversity	community species richness	http://purl.obolibrary.org/obo/PCO_0000010
MTBLS679	Functional Group	Plant	http://www.owl-ontologies.com/BiodiversityOntologyFull.owl#Plant
MTBLS679	Species	Plant	http://purl.bioontology.org/ontology/STY/T002
MTBLS679	Season		
MTBLS680	Drug Treatment	Feeding	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88198
MTBLS680	Genotype	Genotype	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16631
MTBLS681			
MTBLS682	Cell line	Cell line	
MTBLS682	Time	Time	
MTBLS682	Concentration	Concentration	
MTBLS682	Replicate	Replicate	
MTBLS682	Drug	Drug	
MTBLS682	Polarity	Polarity	
MTBLS683	vegetable intake	vegetable intake	
MTBLS683	collection time period 	collection time period	
MTBLS684	try	try	
MTBLS685	Drug Treatment	Feeding	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88198
MTBLS685	Drug Treatment_b	Food and Drug Administration	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17237
MTBLS685	Genotype	Genotype	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16631
MTBLS686	Run order		
MTBLS686	Time Point		
MTBLS687	Site	geographic location	http://purl.obolibrary.org/obo/GAZ_00000448
MTBLS687	Fertilized / unfertilized		
MTBLS687	Fresh weight	root fresh weight	http://purl.obolibrary.org/obo/TO_0000578
MTBLS687	Plant	Functional group	
MTBLS687	Plot	geographic location	http://purl.obolibrary.org/obo/GAZ_00000448
MTBLS687	Plot type	Land use	
MTBLS687	Plot type_Explo_fert		
MTBLS687	Species	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS687	Species explo		
MTBLS687	Exploratory	geographic location	http://purl.obolibrary.org/obo/GAZ_00000448
MTBLS687	Harvest date	Date	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25164
MTBLS688	Species	plant species	
MTBLS688	year	harvest year	
MTBLS688	location	georgraphical origin of plant material	
MTBLS689	Run order		
MTBLS689	Time Point		
MTBLS690	Age	age	http://purl.obolibrary.org/obo/PATO_0000011
MTBLS690	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357
MTBLS690	BMI	Body Mass Index	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16358
MTBLS691	Timepoint	timepoint	
MTBLS691	Well Position	position	
MTBLS691	Arthemeter Treatment	treatment	
MTBLS692	gene knockout	gene knockout	http://www.bioassayontology.org/bao#BAO_0002441
MTBLS692	organ	organ	http://purl.obolibrary.org/obo/UBERON_0000062
MTBLS692	replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS693	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS693	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS693	tissue	Tissue	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12801
MTBLS693	season	Date	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25164
MTBLS694	Dilution	fold dilution	http://purl.obolibrary.org/obo/UO_0000322
MTBLS695	Infected	infected cell	http://purl.obolibrary.org/obo/BTO_0000152
MTBLS695	Treated	Treated with AOAA	
MTBLS695	Biological Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS695	Technical Replicate	technical replicate	http://www.ebi.ac.uk/efo/EFO_0002090
MTBLS696	Infected	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS696	Treated	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254
MTBLS696	Biological Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS696	Technical Replicate	technical replicate	http://www.ebi.ac.uk/efo/EFO_0002090
MTBLS698	life stage	Life Stage	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89335
MTBLS698	gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357
MTBLS699	flowering period	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS699	LED PPF	photosynthetic photon flux density	
MTBLS700	Age		
MTBLS700	Gender		
MTBLS700	BMI	body mass index	http://www.ebi.ac.uk/efo/EFO_0004340
MTBLS700	eGFR	glomerular filtration rate	http://www.ebi.ac.uk/efo/EFO_0005208
MTBLS700	ESRD status		
MTBLS700	dialysis frequency		
MTBLS700	UREA	urea	http://purl.obolibrary.org/obo/CHEBI_16199
MTBLS700	CREA	creatinine	http://purl.obolibrary.org/obo/CHEBI_16737
MTBLS701	replicates	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS703	Cobalamin	Quantity	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25256
MTBLS703	Light	Brightness	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C70753
MTBLS703	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS704	Two group classification MS/Control	Predictive Value of Tests	http://purl.bioontology.org/ontology/MESH/D011237
MTBLS705	species	species design	http://www.ebi.ac.uk/efo/EFO_0001753
MTBLS706	gentotype	gene knockdown by RNA interference	http://www.bioassayontology.org/bao#BAO_0002434
MTBLS706	carbon source	glycerol	http://purl.obolibrary.org/obo/CHEBI_17754
MTBLS707	time	time	http://www.ebi.ac.uk/efo/EFO_0000721
MTBLS707	species	Species	http://sweetontology.net/matrBiomass/Species
MTBLS707	location	Location	http://sweetontology.net/propSpaceLocation/Location
MTBLS707	habitat	Habitat	http://sweetontology.net/matrFacility/Habitat
MTBLS708	Cobalamin	Quantity	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25256
MTBLS708	Light	Brightness	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C70753
MTBLS708	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS709	species	Species	http://www.owl-ontologies.com/BiodiversityOntologyFull.owl#Species
MTBLS709	season	season	http://purl.obolibrary.org/obo/ENVO_03000096
MTBLS710			
MTBLS711			
MTBLS712			
MTBLS713			
MTBLS714			
MTBLS715			
MTBLS716			
MTBLS717			
MTBLS718			
MTBLS719			
MTBLS720	Amino acid supplementation	Nutritional Supplementation	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C15425
MTBLS721			
MTBLS722	Species	Species	http://www.owl-ontologies.com/BiodiversityOntologyFull.owl#Species
MTBLS722	Activity	Inhibition of LmDHODH	
MTBLS723	Gene knock-out	gene knock out	http://www.ebi.ac.uk/efo/EFO_0000506
MTBLS724	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS724	diet	diet	http://www.ebi.ac.uk/efo/EFO_0002755
MTBLS726			
MTBLS727	time elapsed	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS727	treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS727	replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS728	time elapsed	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS728	treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS728	replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS729	Age	age	http://purl.obolibrary.org/obo/PATO_0000011
MTBLS729	Disease status	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060
MTBLS729	Age groups	Age groups	
MTBLS729	Sample collection date	Sample collection date	
MTBLS731	Colon Cancer 	colon cancer	http://purl.obolibrary.org/obo/DOID_219
MTBLS732	Corvina grape	Metabolomics	http://bioontology.org/ontologies/ResearchArea.owl#Metabolomics
MTBLS732	Corvinone grape	Metabolomics	http://bioontology.org/ontologies/ResearchArea.owl#Metabolomics
MTBLS732	Primitivo grape	Metabolomics	http://bioontology.org/ontologies/ResearchArea.owl#Metabolomics
MTBLS732	Negro Amaro grape	Metabolomics	http://bioontology.org/ontologies/ResearchArea.owl#Metabolomics
MTBLS733	metabolomics benmark dataset 	Target and untarget	
MTBLS734	QC	QC	
MTBLS734	Batch	Batch	
MTBLS734	Batchx	Batchx	
MTBLS734	Order	Order	
MTBLS734	Class	Class	
MTBLS734	Sample Type	Sample Type	
MTBLS735	time series	time series design	http://www.ebi.ac.uk/efo/EFO_0001779
MTBLS735	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS735	source	intracellular	http://purl.obolibrary.org/obo/GO_0005622
MTBLS735	source	media	http://www.ebi.ac.uk/efo/EFO_0000579
MTBLS735	carbon source	arabinose	http://purl.obolibrary.org/obo/CHEBI_22599
MTBLS735	carbon source	rhamnose	http://purl.obolibrary.org/obo/CHEBI_26546
MTBLS735	carbon source	glucose	http://purl.obolibrary.org/obo/CHEBI_17234
MTBLS736	MS	AB SCIEX TripleTOF 6600	
MTBLS736	LC	Shimazu L30A UPLC	
MTBLS736	Acquisition mode	Full MS1 mode	
MTBLS736	Column	ZORBAX Eclipse Plus C18 column	
MTBLS736	Metabolites	 black pepper metabolite extracts	
MTBLS737	tumor and non tumor renal cell line	Cell Line	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16403
MTBLS737	clear cell renal cell carcinoma	Clear cell renal cell carcinoma	http://purl.obolibrary.org/obo/HP_0006770
MTBLS737	Sample type	Biospecimen Type	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C70713
MTBLS737	Cell line	immortal cell line cell	http://purl.obolibrary.org/obo/CL_0000002
MTBLS738	Accession	Organism accession	http://edamontology.org/data_2908
MTBLS739	Shear Stress	intensity	http://purl.org/obo/owl/PATO#PATO_0000049
MTBLS740	Tissue	Body Fluid or Substance	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13236
MTBLS740	Human state	physiological state	http://purl.org/obo/owl/PATO#PATO_0001912
MTBLS740	Disease	Cataract	http://ncicb.nci.nih.gov/xml/owl/EVS/ctcae5.owl#C146674
MTBLS741	Hypoxia	Hypoxia in plants	
MTBLS741	Metabolites	metabolic differences	
MTBLS742	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS742	replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS743	Group	Group	http://purl.bioontology.org/ontology/STY/T096
MTBLS744	species	Species	http://onto.eva.mpg.de/ontologies/gfo-bio.owl#Species
MTBLS745	Arginine	Starvation	
MTBLS746			
MTBLS748			
MTBLS749	Phenotype	phenotype	http://www.ebi.ac.uk/efo/EFO_0000651
MTBLS749	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
