studyID	name	type	iri	ontoName
MTBLS577	treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS578	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS579	Carriage status	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS579	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357	NCIT
MTBLS579	Fever	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS579	Right upper quadrant pain	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS579	Right upper quadrand tenderness	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS579	Fever 5 days on entry	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS579	Previous history of typhoid	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS579	Antibiotics 15 days	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS579	Jaundice at admission	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS579	Previous jaundice	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS579	Previous acute cholecystitis	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS579	Previous hospital due to cholecystitis	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS579	Pancreatitis	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS579	Diabetes	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS579	Gallbladder tissue thickness	Thickness	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41145	NCIT
MTBLS579	Treatment with inj. Cefazoline	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS579	Total cell count	total white blood cell count	http://purl.obolibrary.org/obo/CMO_0000365	CMO
MTBLS579	Neutrophils	volume percentage	http://purl.obolibrary.org/obo/UO_0000165	UO
MTBLS579	Lymphocytes	volume percentage	http://purl.obolibrary.org/obo/UO_0000165	UO
MTBLS579	Monocytes	volume percentage	http://purl.obolibrary.org/obo/UO_0000165	UO
MTBLS579	Eosiniphils	volume percentage	http://purl.obolibrary.org/obo/UO_0000165	UO
MTBLS579	Total bilirubin	Concentration	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41185	NCIT
MTBLS579	Conjugated bilirubin	Concentration	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41185	NCIT
MTBLS579	Aspartate transaminase	Concentration	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41185	NCIT
MTBLS579	Alanine transaminase	Concentration	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41185	NCIT
MTBLS579	Alkaline phosphatase	Concentration	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41185	NCIT
MTBLS579	Amylase	Concentration	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41185	NCIT
MTBLS580	mycotoxins treatment	Toxins	http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Toxins	
MTBLS581	Plant Growth Regulator	plant growth regulator	http://purl.obolibrary.org/obo/CHEBI_26155	CHEBI
MTBLS581	Extract Type	Extract	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C82948	NCIT
MTBLS581	Technical Replicates	technical replicate	http://www.ebi.ac.uk/efo/EFO_0002090	EFO
MTBLS582	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS582	treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS586	Infection	infection	http://www.ebi.ac.uk/efo/EFO_0000544	EFO
MTBLS588	Au layer test	optimization design	http://www.ebi.ac.uk/efo/EFO_0001773	EFO
MTBLS589	Au layer	thickness	http://purl.org/obo/owl/PATO#PATO_0000915	PATO
MTBLS593	Mutation	Point Mutation	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62200	NCIT
MTBLS593	Recovery	Recovery Sacrifice	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90445	NCIT
MTBLS593	DSS-inducted colitis	chemically induced	http://purl.bioontology.org/ontology/MESH/Q000139	MESH
MTBLS593	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357	NCIT
MTBLS593	Time elapsed	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS594	preparation	sample preparation	http://purl.obolibrary.org/obo/MS_1000831	MS
MTBLS595	Ripening stage 	fruit ripening stage	http://purl.obolibrary.org/obo/PO_0025502	PO
MTBLS596	Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS596	Sex	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357	NCIT
MTBLS596	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS596	Time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS597	replicates	Replicate	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28038	NCIT
MTBLS598	Age	age	http://www.ebi.ac.uk/efo/EFO_0000246	EFO
MTBLS598	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357	NCIT
MTBLS598	Frailty Index Score	Frailty Index score	http://purl.bioontology.org/ontology/SNOMEDCT/713636003	SNOMEDCT
MTBLS607	Age	age	http://www.ebi.ac.uk/efo/EFO_0000246	EFO
MTBLS609	pH	pH	http://purl.bioontology.org/ontology/MEDDRA/10034772	
MTBLS609	pH	pH	http://www.co-ode.org/ontologies/galen#pH	
MTBLS613	Gonphrena Leave	rainy season treatment	http://purl.obolibrary.org/obo/PECO_0007285	PECO
MTBLS614	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS614	diet	diet	http://www.ebi.ac.uk/efo/EFO_0002755	EFO
MTBLS617	Bacteria	Bacteria	http://purl.obolibrary.org/obo/NCBITaxon_2	NCBITAXON
MTBLS618	Time post infection	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS618	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS619	Diet	diet	http://www.ebi.ac.uk/efo/EFO_0002755	EFO
MTBLS619	Material sample	material sample	http://purl.obolibrary.org/obo/OBI_0000747	OBI
MTBLS620	Age	age	http://www.ebi.ac.uk/efo/EFO_0000246	EFO
MTBLS620	Disease status	disease	http://www.ebi.ac.uk/efo/EFO_0000408	EFO
MTBLS620	Antibody status	antibody	http://www.bioassayontology.org/bao#BAO_0000502	BAO
MTBLS620	Time point	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS621	Comparison of sample preparationmethods	Sample Preparation	http://purl.jp/bio/12/glyco/glycan#sample_preparation	
MTBLS621	Comparison of diet	Diet	http://phenomebrowser.net/ontologies/mesh/mesh.owl#D004032	
MTBLS622	Virus treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS622	Carbon dioxide treatment	carbon dioxide treatment	http://purl.obolibrary.org/obo/EO_0001020	EO
MTBLS623	Extraction method	Analytic Sample Preparation Methods	http://purl.bioontology.org/ontology/MESH/D053000	MESH
MTBLS624	Labelling	isotopic labelling	http://purl.obolibrary.org/obo/CHMO_0001677	CHMO
MTBLS624	Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS624	pH	pH measurement	http://purl.obolibrary.org/obo/CHMO_0002354	CHMO
MTBLS625	Condition	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS625	Patient/Healthy control	Patient	http://purl.bioontology.org/ontology/LNC/LA4634-7	
MTBLS626	Tissue type	Tissue	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12801	NCIT
MTBLS626	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS627	plasma D1	plasma	http://purl.obolibrary.org/obo/MA_0002501	MA
MTBLS627	plasma D4	plasma	http://purl.obolibrary.org/obo/MA_0002501	MA
MTBLS627	plasma D5	plasma	http://purl.obolibrary.org/obo/MA_0002501	MA
MTBLS627	plasma PD5	plasma	http://purl.obolibrary.org/obo/MA_0002501	MA
MTBLS627	uterus D1	uterus	http://purl.obolibrary.org/obo/MA_0000389	MA
MTBLS627	uterus D4	uterus	http://purl.obolibrary.org/obo/MA_0000389	MA
MTBLS627	Uterus D5IS	uterus	http://purl.obolibrary.org/obo/MA_0000389	MA
MTBLS627	Uterus D5IIS	uterus	http://purl.obolibrary.org/obo/MA_0000389	MA
MTBLS627	Uterus PD5	uterus	http://purl.obolibrary.org/obo/MA_0000389	MA
MTBLS627	ID	uterus	http://purl.obolibrary.org/obo/MA_0000389	MA
MTBLS627	non-ID	uterus	http://purl.obolibrary.org/obo/MA_0000389	MA
MTBLS628	Poplar genotypes xylem	secretory carrier-associated membrane protein 1	http://purl.obolibrary.org/obo/PR_000014483	PR
MTBLS629	Experimental group	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS630	Strain	strain	http://www.ebi.ac.uk/efo/EFO_0005135	EFO
MTBLS630	Time elapsed	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS630	Presence of polymyxin	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS630	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS631	Experimental group	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS633	Experimental group	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS634	Experimental group	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS636	Organism	Organism	http://purl.bioontology.org/ontology/STY/T001	
MTBLS636	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS636	Lipid Supplementation	Fat supplementation	http://purl.bioontology.org/ontology/RCD/Ub06O	
MTBLS638	Species	Species	http://www.owl-ontologies.com/BiodiversityOntologyFull.owl#Species	
MTBLS638	Location	Location	http://sweetontology.net/propSpaceLocation/Location	
MTBLS638	Month	month	http://purl.obolibrary.org/obo/UO_0000035	UO
MTBLS638	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS639	Infection	infection	http://www.ebi.ac.uk/efo/EFO_0000544	EFO
MTBLS640	Stereotactic Injection 	Stereotactic Injection	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C93194	NCIT
MTBLS641	Total mass injected	mass	http://purl.obolibrary.org/obo/PATO_0000125	PATO
MTBLS642	Strain design	Metabolic Engineering	http://purl.bioontology.org/ontology/MESH/D060847	MESH
MTBLS642	time	time	http://www.ebi.ac.uk/efo/EFO_0000721	EFO
MTBLS643	Experiment	Population Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17005	NCIT
MTBLS643	Sampling Day	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS644	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS644	organism	organism	http://purl.obolibrary.org/obo/OBI_0100026	OBI
MTBLS646	GFR	Glomerular filtration rate	http://purl.bioontology.org/ontology/MEDDRA/10018355	
MTBLS646	gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357	NCIT
MTBLS646	age	age	http://www.ebi.ac.uk/efo/EFO_0000246	EFO
MTBLS646	Group	Group	http://purl.bioontology.org/ontology/STY/T096	
MTBLS646	Response to treatment	response to	http://purl.org/obo/owl/PATO#PATO_0000077	PATO
MTBLS646	study number	Batch	http://purl.bioontology.org/ontology/HL7/C1550176	
MTBLS646	NMR column number	Column	http://purl.org/obo/owlapi/fma#FMA_76737	
MTBLS647	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS647	drug	drug-drug interaction effect	http://purl.obolibrary.org/obo/DIDEO_00000125	DIDEO
MTBLS648	Drug	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS648	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS650	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS650	Sample type	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS653	time collection	time	http://www.ebi.ac.uk/efo/EFO_0000721	EFO
MTBLS654	Kimchi	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS654	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS655	Sample Type	sample	http://semanticscience.org/resource/SIO_001050	SIO
MTBLS655	Brand name	brand name	http://semanticscience.org/resource/SIO_000119	SIO
MTBLS656	Collection Time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS656	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS658	Cell Number	Cell Count	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48938	NCIT
MTBLS658	NS	number of scans	http://nmrML.org/nmrCV#NMR:1400087	
MTBLS658	Incubation Time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS658	Neutrophil Activation	Neutrophil Activation	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26281	NCIT
MTBLS661	Genotype	Gene Knockout	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18143	NCIT
MTBLS661	Batch	block	http://www.ebi.ac.uk/efo/EFO_0005067	EFO
MTBLS661	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS661	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS662	Incubation time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS662	Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS664	Run order	Run	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47911	NCIT
MTBLS664	Batch run order	Batch	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67073	NCIT
MTBLS664	Diagnosis	Diagnosis	http://purl.bioontology.org/ontology/SNOMEDCT/439401001	SNOMEDCT
MTBLS664	Anticoagulant	Anticoagulant	http://purl.obolibrary.org/obo/CHEBI_50249	CHEBI
MTBLS664	Well Position	Position	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C104788	NCIT
MTBLS665	Run order	Run	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47911	NCIT
MTBLS665	Time Point	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS665	Batch run order	Batch	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67073	NCIT
MTBLS665	Previous Malaria Infection	acquired immunity to malaria	http://purl.obolibrary.org/obo/IDOMAL_0000543	IDOMAL
MTBLS666	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS666	age	age	http://www.ebi.ac.uk/efo/EFO_0000246	EFO
MTBLS667	Age	age	http://www.ebi.ac.uk/efo/EFO_0000246	EFO
MTBLS667	Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS668	Insulin Resistance	insulin resistance	http://www.ebi.ac.uk/efo/EFO_0002614	EFO
MTBLS668	Obesity	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	EFO
MTBLS668	Quality Control	quality control	http://purl.obolibrary.org/obo/ERO_0001219	ERO
MTBLS669	Tumor microenvironment	Tumor Microenvironment	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94498	NCIT
MTBLS672	starvation period	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS673	Feeding Diets	diet	http://www.ebi.ac.uk/efo/EFO_0002755	EFO
MTBLS673	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357	NCIT
MTBLS673	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS674	Stereotactic Injection	Stereotactic Injection	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C93194	NCIT
MTBLS675	Age	age	http://www.ebi.ac.uk/efo/EFO_0000246	EFO
MTBLS675	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357	NCIT
MTBLS675	Exercise	exercise	http://www.ebi.ac.uk/efo/EFO_0000483	EFO
MTBLS677	Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS677	Tracer	Tracer	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl	NCIT
MTBLS678	Material sample	material sample	http://purl.obolibrary.org/obo/OBI_0000747	OBI
MTBLS679	Designed Diversity	community species richness	http://purl.obolibrary.org/obo/PCO_0000010	PCO
MTBLS679	Functional Group	Plant	http://www.owl-ontologies.com/BiodiversityOntologyFull.owl#Plant	
MTBLS679	Species	Plant	http://purl.bioontology.org/ontology/STY/T002	
MTBLS683	Vegetable intake	Food Intake	http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Food_Intake	
MTBLS683	Collection time period	collection time	http://purl.obolibrary.org/obo/FLU_0000979	FLU
MTBLS683	Study type	Study Type	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C142175	NCIT
MTBLS683	Replicate	technical replicate	http://www.ebi.ac.uk/efo/EFO_0002090	EFO
MTBLS687	Site	geographic location	http://purl.obolibrary.org/obo/GAZ_00000448	GAZ
MTBLS687	Fresh weight	root fresh weight	http://purl.obolibrary.org/obo/TO_0000578	TO
MTBLS687	Plot	geographic location	http://purl.obolibrary.org/obo/GAZ_00000448	GAZ
MTBLS687	Species	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS687	Exploratory	geographic location	http://purl.obolibrary.org/obo/GAZ_00000448	GAZ
MTBLS687	Harvest date	Date	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25164	NCIT
MTBLS689	Disease	disease	http://www.ebi.ac.uk/efo/EFO_0000408	EFO
MTBLS690	Age	age	http://purl.obolibrary.org/obo/PATO_0000011	PATO
MTBLS690	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357	NCIT
MTBLS690	BMI	Body Mass Index	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16358	NCIT
MTBLS692	Gene knockout	Gene Knockout	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18143	NCIT
MTBLS692	Plant part	organ	http://purl.obolibrary.org/obo/UBERON_0000062	UBERON
MTBLS692	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS693	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS693	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS693	tissue	Tissue	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12801	NCIT
MTBLS693	season	Date	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25164	NCIT
MTBLS694	Dilution	fold dilution	http://purl.obolibrary.org/obo/UO_0000322	UO
MTBLS695	Infected	infected cell	http://purl.obolibrary.org/obo/BTO_0000152	BTO
MTBLS695	Biological Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS695	Technical Replicate	technical replicate	http://www.ebi.ac.uk/efo/EFO_0002090	EFO
MTBLS696	Infected	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS696	Treated	Boolean	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45254	NCIT
MTBLS696	Biological Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS696	Technical Replicate	technical replicate	http://www.ebi.ac.uk/efo/EFO_0002090	EFO
MTBLS698	life stage	Life Stage	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89335	NCIT
MTBLS698	gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357	NCIT
MTBLS699	flowering period	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS700	BMI	body mass index	http://www.ebi.ac.uk/efo/EFO_0004340	EFO
MTBLS700	eGFR	glomerular filtration rate	http://www.ebi.ac.uk/efo/EFO_0005208	EFO
MTBLS700	UREA	urea	http://purl.obolibrary.org/obo/CHEBI_16199	CHEBI
MTBLS700	CREA	creatinine	http://purl.obolibrary.org/obo/CHEBI_16737	CHEBI
MTBLS701	replicates	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS704	Two group classification MS/Control	Predictive Value of Tests	http://purl.bioontology.org/ontology/MESH/D011237	MESH
MTBLS706	gentotype	gene knockdown by RNA interference	http://www.bioassayontology.org/bao#BAO_0002434	BAO
MTBLS706	carbon source	glycerol	http://purl.obolibrary.org/obo/CHEBI_17754	CHEBI
MTBLS707	time	time	http://www.ebi.ac.uk/efo/EFO_0000721	EFO
MTBLS707	species	Species	http://sweetontology.net/matrBiomass/Species	
MTBLS707	location	Location	http://sweetontology.net/propSpaceLocation/Location	
MTBLS707	habitat	Habitat	http://sweetontology.net/matrFacility/Habitat	
MTBLS709	species	Species	http://purl.dataone.org/odo/ECSO_00000313	
MTBLS709	season	season	http://purl.obolibrary.org/obo/ENVO_03000096	ENVO
MTBLS720	Amino acid supplementation	Nutritional Supplementation	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C15425	NCIT
MTBLS723	Gene knock-out	gene knock out	http://www.ebi.ac.uk/efo/EFO_0000506	EFO
MTBLS724	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS724	diet	diet	http://www.ebi.ac.uk/efo/EFO_0002755	EFO
MTBLS726	Neurodevelopmental Status	Status	http://purl.obolibrary.org/obo/NCIT_C25688	NCIT
MTBLS727	time elapsed	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS727	treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS727	replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS728	time elapsed	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS728	treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS728	replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS729	Age	age	http://purl.obolibrary.org/obo/PATO_0000011	PATO
MTBLS729	Disease status	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	EFO
MTBLS731	Colon Cancer 	colon cancer	http://purl.obolibrary.org/obo/DOID_219	DOID
MTBLS732	Corvina grape	Metabolomics	http://bioontology.org/ontologies/ResearchArea.owl#Metabolomics	
MTBLS732	Corvinone grape	Metabolomics	http://bioontology.org/ontologies/ResearchArea.owl#Metabolomics	
MTBLS732	Primitivo grape	Metabolomics	http://bioontology.org/ontologies/ResearchArea.owl#Metabolomics	
MTBLS732	Negro Amaro grape	Metabolomics	http://bioontology.org/ontologies/ResearchArea.owl#Metabolomics	
MTBLS735	time series	time series design	http://www.ebi.ac.uk/efo/EFO_0001779	EFO
MTBLS735	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS735	source	intracellular	http://purl.obolibrary.org/obo/GO_0005622	GO
MTBLS735	source	media	http://www.ebi.ac.uk/efo/EFO_0000579	EFO
MTBLS735	carbon source	arabinose	http://purl.obolibrary.org/obo/CHEBI_22599	CHEBI
MTBLS735	carbon source	rhamnose	http://purl.obolibrary.org/obo/CHEBI_26546	CHEBI
MTBLS735	carbon source	glucose	http://purl.obolibrary.org/obo/CHEBI_17234	CHEBI
MTBLS737	tumor and non tumor renal cell line	Cell Line	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16403	NCIT
MTBLS737	clear cell renal cell carcinoma	Clear cell renal cell carcinoma	http://purl.obolibrary.org/obo/HP_0006770	HP
MTBLS737	Sample type	Biospecimen Type	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C70713	NCIT
MTBLS737	Cell line	immortal cell line cell	http://purl.obolibrary.org/obo/CL_0000002	CL
MTBLS739	Shear stress	Shear stress	http://bhi.washington.edu/OPB#OPB_01125	
MTBLS740	Tissue	Body Fluid or Substance	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13236	NCIT
MTBLS740	Human state	physiological state	http://purl.org/obo/owl/PATO#PATO_0001912	PATO
MTBLS740	Disease	Cataract	http://ncicb.nci.nih.gov/xml/owl/EVS/ctcae5.owl#C146674	
MTBLS742	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS742	replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS743	Group name	Group	http://purl.bioontology.org/ontology/STY/T096	
MTBLS743	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357	NCIT
MTBLS743	Disease state	Disease	http://purl.bioontology.org/ontology/MESH/D004194	MESH
MTBLS743	Sample type	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS743	Time point	Time	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25207	NCIT
MTBLS750	Knockout	gene knock out	http://www.ebi.ac.uk/efo/EFO_0000506	EFO
MTBLS750	Group	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS751	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS751	treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS751	time	time	http://www.ebi.ac.uk/efo/EFO_0000721	EFO
MTBLS753	Infection	infection	http://www.ebi.ac.uk/efo/EFO_0000544	EFO
MTBLS753	replicate	technical replicate	http://www.ebi.ac.uk/efo/EFO_0002090	EFO
MTBLS755	Venom	sample	http://purl.obolibrary.org/obo/MS_1000457	MS
MTBLS756	variety	bio-variety	http://purl.obolibrary.org/obo/TAXRANK_0000032	TAXRANK
MTBLS756	location	geographic location	http://purl.obolibrary.org/obo/GAZ_00000448	GAZ
MTBLS757	incubation	Incubation	http://www.cognitiveatlas.org/ontology/cogat.owl#CAO_00341	
MTBLS757	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS758	Nutrient concentration	nutrient	http://purl.obolibrary.org/obo/CHEBI_33284	CHEBI
MTBLS758	Species composition	Species	http://onto.eva.mpg.de/ontologies/gfo-bio.owl#Species	
